x_acc_mean,x_acc_std,x_acc_var,x_acc_max,x_acc_min,x_acc_energy,x_acc_dominant_freq,x_acc_spectral_energy,y_acc_mean,y_acc_std,y_acc_var,y_acc_max,y_acc_min,y_acc_energy,y_acc_dominant_freq,y_acc_spectral_energy,z_acc_mean,z_acc_std,z_acc_var,z_acc_max,z_acc_min,z_acc_energy,z_acc_dominant_freq,z_acc_spectral_energy,x_gyro_mean,x_gyro_std,x_gyro_var,x_gyro_max,x_gyro_min,x_gyro_energy,y_gyro_mean,y_gyro_std,y_gyro_var,y_gyro_max,y_gyro_min,y_gyro_energy,z_gyro_mean,z_gyro_std,z_gyro_var,z_gyro_max,z_gyro_min,z_gyro_energy,acc_sma,gyro_sma,acc_corr_xy,acc_corr_xz,acc_corr_yz,gyro_corr_xy,gyro_corr_xz,gyro_corr_yz,participant,activity,recording_id,predicted_activity
-0.6273965948820114,1.5721084650565262,2.4715250259023867,3.4028122425079346,-3.1333608627319336,2.865151513171929,0,28651.51513171929,-0.050998705625534,1.0660967128300256,1.1365622011069862,3.058724164962769,-1.8128187656402588,1.1391630690824663,2,11391.630690824662,0.2869154071807861,3.0828518963921243,9.503975815088518,6.159175872802734,-5.303999900817871,9.586296265966237,2,95862.96265966236,-0.0292787693229911,0.3252619829175546,0.1057953575314596,0.5593965649604797,-0.7572692632675171,0.1066526038645285,0.0619504072982817,0.3061714300670187,0.0937409445892833,0.7191861271858215,-0.7593998312950134,0.0975787975537063,0.1278582688840106,0.3098137720868849,0.0959845733747042,0.6022734045982361,-0.8017440438270569,0.1123323102967202,4.8999206441640855,0.8087827763032692,-0.6817992691777905,-0.3652108616146831,0.3720354024902838,0.0270065865461506,-0.2049300306583088,-0.2125973033695898,Marion,jumping,jumping_1,jumping
-0.2773437124490738,1.5306065737734045,2.34275648367836,1.7058682441711426,-3.1333608627319336,2.4196760185133943,2,24196.760185133942,-0.0087836062908172,1.0254978580583909,1.0516458568823477,3.058724164962769,-1.8128187656402588,1.05172300862182,2,10517.230086218198,0.1129076862335205,3.2363876995711043,10.474205341935145,6.306058883666992,-5.303999900817871,10.486953487545753,2,104869.53487545752,-0.0226421781594399,0.3283163171748227,0.1077916041232387,0.68829345703125,-0.8488819599151611,0.1083042723550426,0.0271695495489984,0.2712292948246665,0.0735653303710859,0.7191861271858215,-0.5740439295768738,0.0743035147937813,0.0008681898040231,0.2822430975495277,0.0796611661143522,0.6022734045982361,-0.3415501415729522,0.079661919867888,4.972663732171059,0.7050980033050291,-0.4153642617474654,-0.506262495496903,0.5327606255415533,0.0074931741324509,-0.3345588151900318,0.3407885547268308,Marion,jumping,jumping_1,jumping
0.904383357167244,1.408601362676302,1.9841577989335344,3.9633846282958975,-3.0778555870056152,2.802067055654629,0,28020.670556546283,-0.1789099073410034,1.011554198041356,1.023241895575091,2.554734468460083,-1.5694527626037598,1.0552506505198571,2,10552.506505198571,-0.0219160270690917,2.652136678414459,7.033828960991278,6.306058883666992,-5.052394866943359,7.034309273233771,2,70343.09273233771,-0.0595003013277892,0.3239156866504603,0.1049213720582391,0.68829345703125,-0.8488819599151611,0.1084616579163368,-0.0251242417097091,0.3102155030147985,0.0962336583107245,0.7479482293128967,-0.7008103132247925,0.0968648858322124,-0.0539289724512491,0.1832233019758745,0.0335707783869425,0.4627238810062408,-0.3415501415729522,0.03647911245659,4.412455603480339,0.6582157525210641,0.3099504122365012,0.4186868411939569,0.3897400045137832,0.3389917421591233,-0.4545123497618287,0.0027781426358659,Marion,jumping,jumping_1,jumping
0.225723360478878,1.5612804178377906,2.437596543123746,3.9633846282958975,-1.7853755950927734,2.4885475785896234,1,24885.47578589624,-0.1587874245643615,1.0198611921615717,1.040116851277222,2.554734468460083,-1.5694527626037598,1.065330297477005,2,10653.302974770048,0.2868827581405639,2.833986299994932,8.031478348558963,7.584157943725586,-5.052394866943359,8.113780065477302,2,81137.800654773,0.0144716064911335,0.2979763275147861,0.0887898917591991,0.604137659072876,-0.6241113543510437,0.0889993191536333,0.1193148550763726,0.310995844794885,0.0967184154796842,0.7479482293128967,-0.7008103132247925,0.1109544501215799,0.2230289216013625,0.2685479771987608,0.0721180160575461,0.6629934310913086,-0.1849564015865326,0.1218599159282129,4.326893058121204,0.7884255907265469,0.1098824778390534,0.3631062370821782,0.2339903450485252,0.4207017605497841,0.1206530385607731,0.0850539741660602,Marion,jumping,jumping_1,jumping
-0.3183156729489564,1.167456338784434,1.362954302967955,1.6735310554504397,-2.5372884273529053,1.464279170612902,1,14642.79170612902,0.0565880608558654,0.6358820981697948,0.4043460427728205,1.4153773784637451,-0.9832549095153807,0.4075482514042477,2,4075.482514042477,0.1167729902267456,2.313639678916217,5.352928563855537,4.789518356323242,-5.094200134277344,5.366564495102032,2,53665.64495102031,-0.0189563667704351,0.293356342958274,0.0860579439538525,0.5242428779602051,-0.7263766527175903,0.0864172877949877,-0.0881878492620308,0.3141264342479165,0.0986754166933105,0.5316997170448303,-0.7476819157600403,0.1064525134507732,0.1157781791430897,0.1563237786109363,0.024437123759201,0.5351617932319641,-0.2243711501359939,0.0378417105248904,3.548603063449264,0.6479865551076364,-0.3094893988958575,-0.3188768668246683,0.3111526109730362,0.407450952214988,0.0960272024351515,0.0187970631804665,Marion,jumping,jumping_1,jumping
-0.0060914611816406,1.4801137978877157,2.190736854697597,2.967715263366699,-2.9686760902404785,2.1907739605969243,1,21907.739605969244,-0.021640088558197,1.0889657384358178,1.185846379487066,3.173744440078736,-1.7278835773468018,1.186314672919873,2,11863.146729198728,0.1560381412506103,2.5570276360119424,6.538390331328823,5.723865509033203,-5.13953971862793,6.562738232853767,2,65627.38232853766,-0.0879321868438273,0.4452564003085304,0.1982532620157102,0.7905587553977966,-1.335707426071167,0.205985331498848,-0.0931306754751131,0.4638192259262708,0.215128274338845,0.9514135718345642,-1.2291810512542725,0.2238015970532959,-0.0759479716047644,0.3023646870005238,0.0914244039449247,0.4286354482173919,-0.5556681752204895,0.0971924983358028,4.162842206954956,1.0381207261094825,-0.2273093494326299,-0.2813439827765617,0.3722166281100582,-0.1613673725888242,0.0292035875499077,-0.18422354444883,Marion,jumping,jumping_10,jumping
0.9491128998994828,1.0123762422242752,1.0249056558201444,2.967715263366699,-0.9865442514419556,1.9257209525757495,0,19257.209525757506,-0.1558579492568969,0.9363422106195424,0.8767367353878917,3.173744440078736,-1.7278835773468018,0.9010284357344568,2,9010.284357344568,0.031737995147705,2.175100793746988,4.731063462958778,5.2977705001831055,-5.13953971862793,4.732070763294773,2,47320.70763294774,0.0259231919329613,0.4009560449981967,0.1607657500205959,0.7905587553977966,-1.335707426071167,0.1614377619005891,-0.0191587683930993,0.4489686264467547,0.2015728275334855,0.9514135718345642,-1.2291810512542725,0.201939885939826,-0.1093333343043923,0.2185688669587581,0.0477723496036353,0.4254396557807922,-0.4374238848686218,0.0597261275937513,3.549135813117027,0.9048482537362724,0.2896346597280265,0.6095986900071404,0.0453609402249532,0.005187279086064,0.3614140600327284,-0.2032044042581071,Marion,jumping,jumping_10,jumping
-0.1563253033161163,1.4272459548496397,2.03703101563466,2.9317455291748047,-2.167574405670166,2.061468616091535,1,20614.686160915346,-0.0573960638046264,0.8387626880813537,0.7035228469174583,2.009109735488892,-1.625594973564148,0.706817155057723,2,7068.171550577231,-0.0636152458190918,2.137252675351334,4.5678489982964345,3.505426406860352,-3.509146213531494,4.571895897797058,2,45718.95897797059,0.0289591939374804,0.3632149049359671,0.1319250671676436,0.6957502961158752,-0.7839008569717407,0.1327637020811522,0.0506479600397869,0.3008199707142537,0.0904926547805244,0.6243776679039001,-0.6965492367744446,0.0930578706367163,0.0224717363668605,0.2191815134674739,0.0480405358458924,0.4904207587242126,-0.336223840713501,0.0485455147812341,3.838245824575424,0.7354127430915832,-0.130887752474493,0.4086461236122694,0.2828564190464862,0.2614618067285322,0.291965285796128,0.2753010654872316,Marion,jumping,jumping_10,jumping
-0.8389375454187393,1.0445856639792934,1.0911592093910611,1.466799020767212,-2.167574405670166,1.79497541450428,0,17949.7541450428,0.051461706161499,0.7406312452508338,0.5485346414418006,2.009109735488892,-1.0808801651000977,0.551182948642853,2,5511.829486428531,0.0737704038619995,1.974428532437511,3.898368029703344,3.800135612487793,-3.509146213531494,3.903810102189307,2,39038.10102189306,-0.018210681094788,0.3619569143085701,0.1310128078157816,0.6957502961158752,-0.8595346212387085,0.1313444367217176,-0.152348679434508,0.3192233823496186,0.1019035678387307,0.4603270590305328,-0.8776440620422363,0.1251136879641693,0.0089322357391938,0.2048834889945527,0.041977244062581,0.4904207587242126,-0.2083922028541565,0.0420570288978815,3.563546904921532,0.7181501480191946,-0.6135324490312316,-0.1183187294839409,0.1763448791714517,-0.0279629990375941,0.1923321407752307,0.58277041058106,Marion,jumping,jumping_10,jumping
0.2246273386478424,1.1911316908845282,1.4187947050294352,2.254058122634888,-2.003274917602539,1.4692521462974475,1,14692.52146297448,-0.0434221220016479,0.7445284324029373,0.5543225866563752,2.076976537704468,-1.2227336168289185,0.5562080673355012,2,5562.0806733550135,0.0946919441223144,1.965726992011059,3.864082607120845,3.927045822143554,-3.468448638916016,3.873049171402508,2,38730.4917140251,0.004372907099314,0.3209215941268143,0.1029906695768957,0.4070638716220855,-0.8595346212387085,0.103009791893395,-0.1659520967351272,0.2953818421868489,0.0872504326936964,0.4922849535942077,-0.8776440620422363,0.1147905311044815,-0.049295075200498,0.1494399255365844,0.0223322913443798,0.285890132188797,-0.3010701239109039,0.0247622957834026,3.361345195770264,0.6444578720908613,-0.1857223501690727,-0.0052820173063324,0.37666842847351,0.0015094516574327,-0.0617111141905472,0.5267902187832406,Marion,jumping,jumping_10,jumping
0.9507516914606094,1.3935360414284177,1.941942698759984,3.671195268630981,-1.937934160232544,2.845871477575194,0,28458.714775751934,-0.230454773902893,0.8305849181918797,0.6898713063278116,2.076976537704468,-1.2227336168289185,0.7429807091424451,2,7429.80709142445,-0.0459024333953857,1.944390872472292,3.7806558649535593,3.927045822143554,-3.468448638916016,3.782762898345177,2,37827.62898345177,0.0094542156474199,0.3449194158762211,0.1189694034483935,0.4070638716220855,-0.9159935712814332,0.1190587856419014,0.1027286992711015,0.2914556901669607,0.0849464193306994,0.6744450330734253,-0.4589954614639282,0.0954996049846317,0.2515140701131895,0.3920169830925505,0.153677315032985,0.9783114790916444,-0.3010701239109039,0.2169366424978874,3.74038860976696,0.8567249633010943,0.3455202645758484,0.6740919503257932,0.3471161630653599,0.2076196764260238,0.2806026306784385,0.701758717359512,Marion,jumping,jumping_10,jumping
0.7492893236875534,1.2682574154210071,1.6084768717703737,4.1464619636535645,-1.0303304195404053,2.169911362362525,2,21699.113623625253,0.0675242233276367,1.084637332573554,1.1764381432122746,2.9079132080078125,-1.4445881843566897,1.1809976639482749,2,11809.976639482751,-0.1929974365234375,2.025080230034353,4.100949938075988,4.059185028076172,-3.607334613800049,4.138197948580605,2,41381.979485806056,0.1215306013567897,0.4960277916616992,0.246043570100782,1.039830446243286,-0.7892271876335144,0.260813257166925,0.0345837849706003,0.2531155723912491,0.0640674929869496,0.521047055721283,-0.61878502368927,0.0652635311698424,-0.0999909724364988,0.3124448654654005,0.0976217939556922,0.47231125831604,-0.9157272577285768,0.1076199885244889,3.8659613162279127,0.8765708289670875,0.1766491944794839,0.6438030834874814,0.2633916358007014,0.6229068292863089,0.0144172643111982,-0.0023271054584609,Marion,jumping,jumping_10,jumping
-0.7587884950637818,1.095963409036028,1.2011357939458718,1.2188763618469238,-2.815272808074951,1.7768957741870304,0,17768.957741870305,-0.1751768708229065,0.8203679370176981,0.6730035520866738,1.8457555770874023,-1.941147804260254,0.703690488157979,2,7036.904881579791,0.0898548316955566,2.591886001175463,6.717873043089331,5.918000221252441,-5.052247047424316,6.725946933868368,2,67259.46933868367,-0.0670423659915104,0.3232803224202148,0.104510166864118,0.4560659825801849,-1.0523473024368286,0.1090048457018576,-0.0088576675020158,0.3238528424544094,0.1048806635658005,0.4145207107067108,-0.8968188166618347,0.1049591218393767,-0.0247407488711178,0.3760869176837497,0.1414413696528635,0.8057388067245483,-0.5301018357276917,0.1420534743075672,3.999095957279205,0.812537830597721,-0.3930864608792408,-0.2771913295383124,0.2763698990628584,0.1911955464721522,0.1752705096792065,0.2859220477410192,Marion,jumping,jumping_10,jumping
0.3738818737864494,1.0815612102474643,1.1697746515119598,2.550766468048096,-1.822887897491455,1.3095623070580262,1,13095.623070580265,-0.0709625840187072,0.851111732955591,0.7243911819746692,2.9079132080078125,-1.4445881843566897,0.7294268703052813,2,7294.268703052815,0.088270468711853,2.214675229788678,4.904786373439534,4.059185028076172,-3.607334613800049,4.912578049086144,2,49125.78049086144,-0.1011627618338388,0.3298982727153304,0.1088328703405585,0.6893587112426758,-0.7892271876335144,0.1190667747224085,-0.1337172179132176,0.2992595524548875,0.0895562797354995,0.3250385820865631,-0.8968188166618347,0.1074365741019505,-0.0700357577530667,0.1851984218166973,0.0342984554433953,0.47231125831604,-0.3681817352771759,0.0392034628074416,3.5874482664465903,0.6842428045443376,0.0355768795016903,-0.0260893966851414,0.1669068154186014,0.3222531044782542,-0.0349561510967895,0.4728893253428213,Marion,jumping,jumping_10,jumping
-0.1407015562057495,1.4019422371871904,1.9654420364094245,4.1464619636535645,-2.318019390106201,1.985238964328144,1,19852.389643281444,0.0715956044197082,1.159980352067637,1.345554417182959,3.030972719192505,-1.667191982269287,1.3506803477551823,2,13506.80347755182,0.1146818780899047,2.609870789819231,6.811425539551656,5.8216400146484375,-4.290401458740234,6.824577472713884,2,68245.77472713884,0.1670599700137972,0.4968991298831975,0.2469087452786788,1.039830446243286,-1.117328405380249,0.2748177788596896,0.1022493302845396,0.285337859950603,0.0814176943211899,1.119725227355957,-0.5229113101959229,0.0918726198648268,-0.1132108942954801,0.354166260174283,0.1254337398458379,0.539422869682312,-0.9157272577285768,0.1382504464330203,4.309507638216019,0.9366943087195978,-0.0397762135215562,0.1917542063327812,0.0097259006908341,0.1576084350580487,-0.0634570673056549,0.086998866998445,Marion,jumping,jumping_10,jumping
-0.4132784074544907,1.486687604821307,2.2102400343293147,2.561644554138184,-3.105265140533448,2.381039076397435,1,23810.39076397435,-0.0133124589920044,1.0034962255286155,1.0070046746501775,3.030972719192505,-1.667191982269287,1.0071818962145915,2,10071.818962145911,-0.0681398391723632,2.578775678617555,6.650084000629431,5.8216400146484375,-4.290401458740234,6.654727038311867,2,66547.27038311867,-0.03248521312722,0.4256904890932627,0.1812123925044612,0.7788408994674683,-1.117328405380249,0.1822676815763821,-0.1551503243646584,0.3728694796769497,0.1390316488745592,1.119725227355957,-1.0587389469146729,0.1631032720250179,-0.1299461855599656,0.2940210827753793,0.0864483971164064,0.539422869682312,-0.6962829232215881,0.1033344082579915,4.239595164656639,0.8971677029051353,-0.4263299863017123,-0.217729638715514,-0.0391576731466484,0.1860023240712642,0.0073778722047724,0.4458635798025018,Marion,jumping,jumping_10,jumping
0.887915563583374,1.5877741148847142,2.5210266398979373,2.606268882751465,-3.105265140533448,3.309420687951518,0,33094.20687951518,-0.1516939491033554,0.7443219085023433,0.5540151034765707,1.89939546585083,-1.598025679588318,0.5770261576711421,4,5770.261576711419,-0.1121003103256225,1.946882737918142,3.790352395203641,3.5774688720703125,-3.56428337097168,3.802918874778741,2,38029.1887477874,0.0111692911421414,0.4692113167825559,0.22015925979682,0.7287734746932983,-1.191896915435791,0.220284012861438,-0.1563434185856022,0.4396051225866714,0.1932526638044424,0.6946850419044495,-1.0587389469146729,0.2176959283394752,-0.0559742788923904,0.3092087580849796,0.0956100560764554,0.6044039726257324,-0.5471460223197937,0.0987431759739785,3.887602576613426,1.030251089731464,-0.3451270096544413,-0.0790641901432984,0.077554322491824,-0.1621336374186429,0.0502023678851157,0.2539067531912783,Marion,jumping,jumping_10,jumping
-0.9806619900465012,1.1489078409771194,1.319989227058706,1.3980095386505127,-2.9686760902404785,2.28168716578067,0,22816.8716578067,0.038332473039627,1.0928769726159688,1.194380077274245,2.172657966613769,-1.6284427642822266,1.195849455763579,2,11958.49455763579,0.009934720993042,2.6385241616484523,6.961809751602669,5.723865509033203,-4.360265731811523,6.961908450283877,2,69619.08450283876,0.0061732036551984,0.453502289638873,0.2056643267077002,0.8448871970176697,-0.7721830010414124,0.2057024351510689,-0.0581474160030484,0.3310855613690098,0.1096176489470324,0.8725841045379639,-0.974583089351654,0.1129987709348639,0.0648159654997289,0.2743853413247905,0.0752873155339217,0.4914860129356384,-0.5556681752204895,0.0794884249175838,4.46384225666523,0.8917268687977048,-0.38867504754302,-0.3013954032503142,0.6631267437480541,-0.0028162097945323,0.1566654856624182,0.2136624007951546,Marion,jumping,jumping_10,jumping
