x_acc_mean,x_acc_std,x_acc_var,x_acc_max,x_acc_min,x_acc_energy,x_acc_dominant_freq,x_acc_spectral_energy,y_acc_mean,y_acc_std,y_acc_var,y_acc_max,y_acc_min,y_acc_energy,y_acc_dominant_freq,y_acc_spectral_energy,z_acc_mean,z_acc_std,z_acc_var,z_acc_max,z_acc_min,z_acc_energy,z_acc_dominant_freq,z_acc_spectral_energy,x_gyro_mean,x_gyro_std,x_gyro_var,x_gyro_max,x_gyro_min,x_gyro_energy,y_gyro_mean,y_gyro_std,y_gyro_var,y_gyro_max,y_gyro_min,y_gyro_energy,z_gyro_mean,z_gyro_std,z_gyro_var,z_gyro_max,z_gyro_min,z_gyro_energy,acc_sma,gyro_sma,acc_corr_xy,acc_corr_xz,acc_corr_yz,gyro_corr_xy,gyro_corr_xz,gyro_corr_yz,participant,activity,recording_id
0.00035900363698601417,0.012944143482985735,0.00016755085050812208,0.0251421928405761,-0.0249938666820526,0.0001676797341194913,2,1.6767973411949126,-0.1420169162750244,0.409679627912514,0.16783739752653593,0.6049079895019531,-0.7601051330566406,0.1880062020348032,1,1880.0620203480319,-0.04030939938500522,0.06847321930647819,0.004688581762193058,0.0609891414642334,-0.214111328125,0.006313429440972918,0,63.134294409729165,0.009441231556702415,1.508665537476554,2.2760717039694196,2.913973093032837,-2.903855562210083,2.276160840822726,-0.03990022373385727,0.18365208559229204,0.03372808854239856,0.3957806229591369,-0.481513112783432,0.035320116396410424,0.060007422706112264,0.3224167970432459,0.10395259101562562,0.8281705975532532,-0.6432600021362305,0.10755348179545564,0.43796225976198905,1.6298706235247664,0.6363018083682919,0.29453129449873655,0.7925544513454088,0.6042607136597784,-0.17605123361540304,-0.6374337870181974,Jean-Pierre,walking,walking_1
-0.001691073859110462,0.01596072705546759,0.00025474480813913515,0.0429624915122985,-0.0249938666820526,0.00025760453893610184,3,2.576045389361019,-0.0731866455078125,0.6607380185311457,0.43657472913246453,1.398209571838379,-0.8801307678222656,0.4419310142131508,1,4419.310142131509,-0.044389311484992484,0.08099016224127518,0.0065594063798680765,0.0848169326782226,-0.2406253814697265,0.008529817353979762,0,85.29817353979763,-0.25251681306166573,1.3007685547595842,1.6919988330513371,2.913973093032837,-2.903855562210083,1.7557635739301576,-0.0004260008223354733,0.20591485095526038,0.042400925843927094,0.5113331079483032,-0.399907499551773,0.04240110732062772,-0.046623035557568054,0.3884076857740206,0.1508605303683303,0.585483729839325,-0.9534412026405334,0.15303423781293254,0.6606457047071308,1.5376176627236418,0.03238894133589673,0.09338428552889359,0.7434252376116605,0.7853434091124072,-0.4366238159467558,-0.7235546020702821,Jean-Pierre,walking,walking_1
-0.006200006594881418,0.03134280418901944,0.0009823713744312147,0.0429624915122985,-0.0949954986572265,0.0010208114562077879,4,10.208114562077878,0.07272171974182129,0.7158579314258665,0.5124525779853206,1.398209571838379,-0.8895196914672852,0.5177410265075286,2,5177.410265075287,-0.04164029832929373,0.09324129682622688,0.008693939433836548,0.0848169326782226,-0.2406253814697265,0.01042785387878913,2,104.27853878789126,-0.10249026671051979,1.322842440472342,1.7499121223148217,2.6857967376708984,-2.3484580516815186,1.7604163770852153,-0.009166987370699643,0.25199554846491784,0.06350175644613476,0.5113331079483032,-0.5725706219673157,0.06358579010358932,0.0687004865705967,0.4089309965425899,0.16722455993331567,0.594403088092804,-0.9534412026405334,0.17194431678835242,0.7280756750050932,1.6792972659505905,0.3507301234597155,0.4205643773414933,0.8382583142603532,0.8331342514082292,-0.6709421205570915,-0.8680598619808176,Jean-Pierre,walking,walking_1
-0.014504165370017292,0.032540773275003404,0.0010589019253351758,0.0259232223033905,-0.0949954986572265,0.0012692727384159847,2,12.692727384159843,0.08469549179077149,0.5059811923245883,0.25601696698621196,0.9282388687133788,-0.8895196914672852,0.2631902933158926,1,2631.9029331589268,-0.01883493894711138,0.06679545080746027,0.004461632248571845,0.0631208419799804,-0.1866602897644043,0.004816387173713258,2,48.16387173713258,0.3329083402454853,1.1818365866245821,1.3967377174844433,2.6857967376708984,-2.3484580516815186,1.507565680489448,-0.006837299056351185,0.2628459200833487,0.06908797770446214,0.4839093685150146,-0.5725706219673157,0.0691347263628481,-0.0594695982336998,0.49866887533111814,0.24867064722400223,1.0715230703353882,-1.376645565032959,0.25220728033807993,0.4660843724384903,1.5997843680903316,0.717264855848743,0.9359962849167409,0.8507744227323425,0.8377718308711688,-0.5070172176631426,-0.7826333318463149,Jean-Pierre,walking,walking_1
-0.010079527124762512,0.019227234612985887,0.00036968655086280257,0.0103382468223571,-0.0843966603279113,0.0004712834179216259,0,4.712834179216259,-0.018077440261840824,0.4221252176973329,0.1781896994160207,0.8341846466064453,-0.7432212829589844,0.17851649326244115,1,1785.164932624411,-0.042501545045524836,0.07849434594326163,0.006161362345060433,0.0551915168762207,-0.2280471324920654,0.007967743676317208,0,79.6774367631721,0.014060663953423501,1.1992141341503908,1.4381145395460713,2.763275623321533,-2.304526805877685,1.4383122418168828,0.010559474430046971,0.208681408679393,0.04354793032841584,0.4020374715328216,-0.5335649847984314,0.04365943282865466,-0.05482087180018425,0.5384319501522864,0.28990896494479423,1.581924319267273,-1.376645565032959,0.29291429292972637,0.38812964281067236,1.481050182231702,0.3022390601450755,0.5042962167181521,0.827852612025281,0.40283002776083743,-0.4323677261567903,-0.8233088770864225,Jean-Pierre,walking,walking_1
-0.002693464644253237,0.019424343284275294,0.00037730511202537073,0.0385472774505615,-0.037495732307434,0.00038455986381521296,1,3.84559863815213,-0.031169519424438477,0.47251343808020413,0.22326894916637488,0.840336799621582,-0.7299013137817383,0.2242404881075254,1,2242.4048810752543,-0.04594901066273449,0.0839889611949441,0.007054145602605826,0.0836933851242065,-0.2280471324920654,0.009165457183489916,0,91.65457183489916,-0.17192027993500233,1.3599811807720894,1.8495488120542467,2.763275623321533,-2.853933572769165,1.8791053947071767,-0.02075951220933347,0.2020471623217311,0.04082305580226395,0.25679811835289,-0.5335649847984314,0.04125401314943341,0.06466679973527789,0.49623831577443783,0.2462524660426507,1.581924319267273,-0.9238874912261964,0.25043426103065314,0.49025298424065106,1.6756230198265984,0.8161692261958261,0.7235948603553206,0.875517689469465,0.4959124123224093,-0.4637373122519864,-0.9187059314241582,Jean-Pierre,walking,walking_1
0.0021857241727411742,0.02176073806127292,0.0004735297209713319,0.0385472774505615,-0.037495732307434,0.000478307111130637,1,4.783071111306369,0.19605247497558595,0.5897064737955435,0.3477537252363741,1.207554817199707,-0.6527700424194336,0.3861902981804269,2,3861.902981804269,-0.001740450076758861,0.08772277279466038,0.007695284866783607,0.1768559217453003,-0.1381555795669555,0.007698314033253297,2,76.98314033253297,-0.05683904916048049,1.2984404957600588,1.6859477210296274,2.3178393840789795,-2.853933572769165,1.6891783985390947,0.09591389782726764,0.25257454239689475,0.06379389946700079,0.5458124876022339,-0.498819351196289,0.07299337526342033,-0.01320866207825019,0.5397307175139724,0.2913092474281475,1.3291199207305908,-0.9238874912261964,0.2914837161820449,0.6289519377239049,1.7815931814839132,0.8233759676748921,0.8254270091592789,0.916335001053807,0.5842467755015632,-0.5766966391804095,-0.7750156353106377,Jean-Pierre,walking,walking_1
-0.008518416117876756,0.0347892503671413,0.0012102919411076409,0.0611640810966491,-0.0996102690696716,0.0012828553542649434,2,12.828553542649436,0.035673789978027344,0.6125212886024101,0.3751823289911569,1.207554817199707,-0.8853187561035156,0.3764549482825532,2,3764.5494828255323,-0.030954145789146414,0.11611426431929825,0.01348252237841186,0.1768559217453003,-0.249640941619873,0.014440681519947587,2,144.40681519947583,0.05490607425570488,1.265356482747611,1.6011270284314048,2.744504928588867,-2.0666325092315674,1.6041417054215783,0.04299138728529215,0.3162894694682462,0.10003902849650465,0.5458124876022339,-0.6370031237602234,0.10188728787721861,0.05238734754500911,0.5803822426302033,0.33684354756046425,1.3291199207305908,-0.8424149751663208,0.33958798174326577,0.6098023559711873,1.7576573096704668,0.8011616174745065,0.8977466539231318,0.9341395368983003,-0.18660618738778703,-0.18122592447515468,-0.4737563406157098,Jean-Pierre,walking,walking_1
-0.020199811157071954,0.0376715545314236,0.0014191460208140224,0.0191094279289245,-0.1125778555870056,0.0018271783915953905,0,18.27178391595391,0.08284382820129395,0.7612102316641658,0.5794410167902129,1.6915874481201172,-1.096419334411621,0.5863041166612584,1,5863.041166612585,-0.04144296869635582,0.15349422001557345,0.02356047557818927,0.3017847537994385,-0.3090355396270752,0.025277995232556402,1,252.77995232556395,-0.07019415160408243,1.126225799709398,1.268384551931073,3.229745388031006,-2.1261394023895264,1.2733117708504897,0.16739136897725984,0.26120573132236236,0.06822843407565014,0.6433930993080139,-0.4205418527126312,0.09624830448373128,0.0651327347336337,0.27382856447419385,0.07498208272199774,0.5740349888801575,-0.5432831048965454,0.07922435585587963,0.7375746167486068,1.1445208443515003,-0.901802302828912,-0.6831475071008187,0.8483662040704805,-0.8411222520658995,-0.7277104661112764,0.5752258152478803,Jean-Pierre,walking,walking_10
-0.00648556620828458,0.047151973512383476,0.002223308606112513,0.0940916538238525,-0.1125778555870056,0.002265371175154556,2,22.65371175154556,0.23336900711059572,0.7329755456285737,0.5372531504895054,1.6915874481201172,-0.7908468246459961,0.5917142439692907,2,5917.142439692908,-0.004383708685636525,0.17742364497642446,0.03147914979672031,0.3017847537994385,-0.3090355396270752,0.03149836669856085,2,314.9836669856084,-0.2489117870107293,1.0304153259733733,1.061755744000813,2.511669397354126,-2.1261394023895264,1.1237128217136876,0.09420723458752037,0.34726705251993173,0.12059440576588103,0.6433930993080139,-0.6750768423080444,0.1294694088145091,0.1321851320564747,0.4297399420513846,0.18467641779432742,1.1403486728668213,-0.8754299879074097,0.2021493269311151,0.8148209416399186,1.546747373547405,-0.24282033466142186,-0.03393487100883234,0.894394264462491,-0.6754323349405683,-0.14496181128487362,0.15900458926781127,Jean-Pierre,walking,walking_10
0.018372037210356216,0.046790175608607626,0.00218932053348434,0.1361467838287353,-0.0469354391098022,0.0025268522847430525,1,25.268522847430532,0.2620228672027588,0.6118179540713149,0.37432120892400955,1.277914047241211,-0.756779670715332,0.4429771918611641,1,4429.771918611641,0.013347367644309991,0.14186808843613316,0.0201265545165225,0.2281340360641479,-0.2795989513397217,0.02030470673955487,1,203.0470673955487,0.30601709298789503,1.121521278862554,1.2578099789414983,2.511669397354126,-2.2816293239593506,1.3514564401422604,-0.19055245535448193,0.20167603293105785,0.04067322225880913,0.369155615568161,-0.6750768423080444,0.07698346050043098,0.05509777225553989,0.5015772356849594,0.25157972335736534,1.1754937171936035,-0.8754299879074097,0.2546154878648887,0.6979098526992311,1.6012247823365033,0.9171601868827567,0.81090513257364,0.9285416612690728,-0.6040729878846135,-0.11874380331985819,0.04239759655158792,Jean-Pierre,walking,walking_10
0.016021776678971943,0.0402641719350679,0.0016212035416167097,0.1361467838287353,-0.0302886664867401,0.0018779008695675593,1,18.779008695675586,0.10550506591796875,0.6110731122659635,0.37341034853441085,1.277914047241211,-0.7209005355834961,0.38454166746876584,1,3845.416674687659,-0.03287327110767364,0.15545142598052406,0.024165145839378347,0.2281340360641479,-0.3246169090270996,0.02524579779269696,1,252.4579779269696,0.04926157213747502,1.226345017153623,1.5039221010975197,2.8098692893981934,-2.2816293239593506,1.5063488035869756,-0.07083048606291413,0.3098221143268152,0.09598974252593816,0.6035887002944946,-0.8361580967903137,0.10100670028184683,-0.0573236230481416,0.5028931493243795,0.2529015196373926,1.1754937171936035,-1.4577187299728394,0.256187517396758,0.6341607535677031,1.6181263263616712,0.8819188665765085,0.7104889720502474,0.9219491038728942,-0.7872754450286434,-0.20086102969833908,-0.238424642220476,Jean-Pierre,walking,walking_10
0.0026411225227639017,0.031128931012877628,0.0009690103460044946,0.0823268294334411,-0.0659728646278381,0.0009759858741847455,2,9.759858741847454,-0.06403477668762207,0.4777999267391066,0.22829276999189563,1.1714611053466797,-0.7209005355834961,0.23239322261732923,2,2323.9322261732927,-0.05856463253498078,0.13500586497140357,0.018226583576676857,0.2162158489227295,-0.3246169090270996,0.02165639976063418,2,216.56399760634181,-0.18358202621340752,1.2343420238186882,1.523600231764815,2.8098692893981934,-2.216398000717163,1.557302592113436,-0.11878477280959487,0.3588347883845325,0.12876240535497221,0.6035887002944946,-0.8361580967903137,0.14287222760639925,-0.07252915998920798,0.4366507923599055,0.1906639144685333,0.7031662464141846,-1.4577187299728394,0.19592439351727348,0.5392757190065458,1.601467064972967,0.8444878420826526,0.6396542863937157,0.9295183402132994,-0.7858247529790429,0.12109200102093261,-0.5173173225866747,Jean-Pierre,walking,walking_10
-0.001660377064272323,0.027310664289249355,0.00074587238392008,0.0581899881362915,-0.0659728646278381,0.000748629235915642,2,7.486292359156418,0.1616065502166748,0.5134996610191948,0.26368190186682794,1.2074909210205078,-0.7172698974609375,0.2897985789397626,1,2897.985789397626,-0.006969284117221832,0.09309083855441605,0.008665904222764352,0.1581166982650756,-0.2140684127807617,0.008714475143870914,1,87.14475143870912,0.07292054921388626,1.3585720435804503,1.8457179975983606,2.744105577468872,-3.058147430419922,1.8510354040960153,-0.11459133598953486,0.3271629931809879,0.10703562410714315,0.6847949624061584,-0.8123286962509155,0.12016679839100959,-0.06370563623495398,0.3645138183239614,0.13287032374911392,0.790363073348999,-0.639931857585907,0.1369287318372142,0.521502536863536,1.6416388624999672,0.6030750641471271,0.6698218222557031,0.9003094585738111,-0.6813339458746158,-0.2670600305186965,-0.10031954420617406,Jean-Pierre,walking,walking_10
0.004479921333240777,0.01482237489214235,0.00021970279744321195,0.044523537158966,-0.019754409790039,0.00023977249259523773,2,2.397724925952377,0.10726539611816406,0.5522547696147031,0.30498533056218874,1.2074909210205078,-0.7978134155273438,0.3164911957665754,1,3164.911957665754,-0.01743733793497085,0.09916113925705292,0.009832931538756641,0.1581166982650756,-0.235985517501831,0.010136992293015018,1,101.36992293015018,0.29498635325580835,1.3015519306557064,1.694037428193597,2.708427906036377,-3.058147430419922,1.7810543768007567,-0.013312499970197678,0.3418489774580007,0.11686072338908067,0.6847949624061584,-0.6078487038612366,0.11703794604453716,-0.005080050555989143,0.4057977294258249,0.16467179720715502,0.940394937992096,-0.5368931293487549,0.16469760412080647,0.53059156599802,1.6721963773760944,0.06161703108266891,0.02040516299280577,0.9045401467922419,-0.8474483634212612,-0.5735846809937397,0.40760385291171786,Jean-Pierre,walking,walking_10
0.002028103253105659,0.024344358608030338,0.0005926477960363808,0.0453953146934509,-0.0454737842082977,0.0005967609988416385,2,5.967609988416386,-0.15231739044189452,0.48925488343766954,0.23937034096760762,0.6388826370239258,-0.8570394515991211,0.26257092839863616,2,2625.7092839863617,-0.07026345074176786,0.10559547445322548,0.011150404225001796,0.081994891166687,-0.2571837902069092,0.016087356735142635,0,160.8735673514263,0.04895805213600399,1.2126941973944618,1.470627216394198,2.3654980659484863,-1.8971643447875977,1.4730241072631498,-0.08322708335705102,0.2833464867926614,0.08028523157774384,0.5231812596321106,-0.6078487038612366,0.08721197898186535,0.005695087248459465,0.3860770242822844,0.14905546867866362,0.940394937992096,-0.8243099451065063,0.14908790269743113,0.562714751433814,1.5878031232394278,0.6480121222708686,0.5895457816014099,0.9493935662990471,-0.5239553933601167,-0.3826545576916214,0.2687171978314921,Jean-Pierre,walking,walking_10
0.006262015704996869,0.024625205657108493,0.0006064007536548882,0.05128675699234,-0.0454737842082977,0.0006456135943445157,1,6.4561359434451555,-0.008799228668212889,0.5936566193640508,0.35242818171475343,1.184600830078125,-0.8570394515991211,0.3525056081399089,2,3525.0560813990905,-0.05418716967105865,0.10408702053829484,0.010834107844539413,0.081994891166687,-0.2571837902069092,0.01377035720149951,2,137.70357201499513,-0.3207540264725685,1.3233871967577324,1.7513536725422894,2.213336229324341,-3.258101224899292,1.8542368180406543,0.07180229811929166,0.2585910501404186,0.06686933121272448,0.7895643711090088,-0.4429068565368652,0.0720249012279361,-0.08595880888402462,0.35456422739805804,0.1257157913503818,0.51359623670578,-0.8466749787330627,0.13310470817514208,0.6284993476374074,1.675766796777025,0.27266539730946,0.32283692226829064,0.8883540776044433,-0.3017557029305981,-0.3123675943229008,-0.1143040007109563,Jean-Pierre,walking,walking_10
0.00570612107869235,0.021787922230018904,0.0004747135551013519,0.05128675699234,-0.0637892484664917,0.0005072733728660492,1,5.0727337286604905,0.10387662887573242,0.6010209159425403,0.36122614140041004,1.184600830078125,-1.0608816146850586,0.3720164954269967,3,3720.164954269968,-0.026278408765792845,0.08718032668706678,0.007600409361263688,0.0987119674682617,-0.2520370483398437,0.008290964128525787,3,82.90964128525786,-0.0015735432505607782,1.3517975206836232,1.8273565369263907,2.211738586425781,-3.258101224899292,1.8273590129647521,0.045941436849534514,0.26873422507317796,0.07221808372568148,0.7895643711090088,-0.3905887305736542,0.07432869934548124,0.058926448598504065,0.42575719699590414,0.18126919079380913,0.9667537212371826,-0.8466749787330627,0.18474151713824136,0.5796072675148024,1.6938132126256824,0.11920628750155096,0.007570827324506684,0.8758414404559534,-0.6264703229285944,-0.22672792308532408,-0.25964770067801796,Jean-Pierre,walking,walking_10
-0.00234387143282221,0.01717371694000163,0.000294936553535299,0.020522728562355,-0.0637892484664917,0.0003004302868288992,4,3.004302868288991,0.056601810455322275,0.594067945241454,0.35291672356340315,1.1016368865966797,-1.0741853713989258,0.3561204885102234,1,3561.204885102234,-0.026803040392696854,0.08729408396221093,0.00762025709480153,0.0987119674682617,-0.2520370483398437,0.00833866006909407,2,83.3866006909407,0.3110305669903755,1.1554923836170508,1.3351626485970136,2.3627023696899414,-2.206280469894409,1.4319026621993678,-0.003924525287002319,0.20055712144834698,0.040223158963647,0.42706498503685,-0.3905887305736542,0.040238560862375324,0.015815249069128182,0.4458750313693343,0.19880454359860486,0.9667537212371826,-0.7678649425506592,0.19905466570172348,0.5351819265657104,1.525439375040587,0.38529146235216444,0.49070155168062257,0.8948330110425902,-0.4784763158588137,-0.12749616408709943,-0.31846961657603073,Jean-Pierre,walking,walking_10
